Date,Service_Type,Resource_ID,Region,Usage_Quantity,Cost,Usage_Type,Account,Owner,Resource_State
2023-05-13 21:00:00,VPC,i-12345678,ap-southeast-1,47.4,672.81,Reserved,Dept_A,User_5,Stopped
2023-05-13 22:00:00,EC2,vol-12345678,ap-southeast-1,78.57,1002.07,Reserved,Dept_C,User_4,Running
2023-05-13 23:00:00,RDS,vol-12345678,us-east-1,22.61,4513.43,On-Demand,Dept_B,User_5,Stopped
2023-05-14 04:00:00,DynamoDB,bucket-12345,ap-southeast-1,35.77,1680.54,On-Demand,Dept_D,User_5,Terminated
2023-05-14 05:00:00,RDS,bucket-12345,ap-southeast-1,75.98,822.61,On-Demand,Dept_C,User_4,Running
2023-05-14 06:00:00,VPC,i-87654321,eu-central-1,58.35,3685.19,Reserved,Dept_A,User_5,Stopped
2023-05-14 09:00:00,VPC,bucket-12345,eu-central-1,20.4,698.14,On-Demand,Dept_A,User_4,Stopped
2023-05-14 10:00:00,Lambda,bucket-12345,us-west-2,14.4,3547.25,Reserved,Dept_C,User_1,Terminated
2023-05-14 11:00:00,EC2,i-12345678,us-west-2,33.0,2086.75,Reserved,Dept_A,User_4,Running
2023-05-14 12:00:00,RDS,bucket-12345,us-west-2,57.94,4573.19,Reserved,Dept_A,User_2,Running
2023-05-14 13:00:00,Lambda,i-87654321,ap-southeast-1,60.28,2039.45,On-Demand,Dept_B,User_2,Running
2023-05-14 14:00:00,VPC,bucket-12345,eu-central-1,58.82,2230.08,Reserved,Dept_A,User_3,Terminated
2023-05-14 15:00:00,EC2,bucket-12345,ap-southeast-1,11.85,634.42,On-Demand,Dept_C,User_3,Running
2023-05-14 16:00:00,DynamoDB,i-12345678,eu-central-1,60.06,1605.02,On-Demand,Dept_D,User_1,Running
2023-05-14 18:00:00,DynamoDB,vol-12345678,us-west-2,90.31,88.04,Reserved,Dept_D,User_5,Terminated
2023-05-14 19:00:00,VPC,i-12345678,ap-southeast-1,91.21,2188.15,Spot,Dept_A,User_2,Terminated
2023-05-14 20:00:00,DynamoDB,bucket-12345,eu-central-1,76.84,1681.92,Spot,Dept_C,User_2,Running
2023-05-14 21:00:00,S3,bucket-12345,ap-southeast-1,70.34,4019.3,Reserved,Dept_D,User_3,Terminated
2023-05-14 22:00:00,RDS,i-12345678,us-east-1,11.58,536.01,Reserved,Dept_C,User_2,Stopped
2023-05-14 23:00:00,RDS,bucket-12345,ap-southeast-1,8.56,3801.18,Spot,Dept_A,User_4,Stopped
2023-05-15 02:00:00,Lambda,vol-12345678,eu-central-1,45.19,416.82,Reserved,Dept_B,User_4,Running
2023-05-15 03:00:00,Lambda,i-87654321,ap-southeast-1,84.79,4209.25,On-Demand,Dept_C,User_1,Stopped
2023-05-15 04:00:00,DynamoDB,bucket-12345,us-west-2,62.18,1247.53,Spot,Dept_C,User_3,Running
2023-05-15 10:00:00,RDS,i-87654321,eu-central-1,95.0,4404.16,On-Demand,Dept_A,User_1,Running
2023-05-15 13:00:00,VPC,bucket-12345,us-east-1,16.24,4814.37,Reserved,Dept_C,User_5,Running
2023-05-15 15:00:00,DynamoDB,bucket-12345,ap-southeast-1,92.49,4160.06,On-Demand,Dept_B,User_5,Stopped
2023-05-15 16:00:00,Lambda,i-12345678,us-west-2,24.8,2504.63,Reserved,Dept_B,User_5,Running
2023-05-15 18:00:00,RDS,bucket-12345,us-west-2,31.3,4434.48,On-Demand,Dept_B,User_2,Stopped
2023-05-15 19:00:00,DynamoDB,i-87654321,ap-southeast-1,27.06,2432.39,Reserved,Dept_B,User_1,Running
2023-05-15 21:00:00,RDS,i-87654321,ap-southeast-1,4.82,1274.68,Reserved,Dept_A,User_4,Terminated
2023-05-15 23:00:00,S3,vol-12345678,us-east-1,4.41,1112.51,Spot,Dept_A,User_2,Running
2023-05-16 00:00:00,VPC,i-12345678,eu-central-1,80.1,1841.15,Reserved,Dept_C,User_3,Stopped
2023-05-16 01:00:00,Lambda,i-87654321,ap-southeast-1,82.96,2970.29,Reserved,Dept_B,User_1,Running
2023-05-16 03:00:00,RDS,i-12345678,us-west-2,18.69,3601.55,Reserved,Dept_C,User_1,Stopped
2023-05-16 04:00:00,EC2,bucket-12345,eu-central-1,12.54,2381.52,On-Demand,Dept_B,User_5,Running
2023-05-16 05:00:00,Lambda,bucket-12345,eu-central-1,50.4,384.6,Reserved,Dept_B,User_1,Stopped
2023-05-16 06:00:00,S3,i-87654321,eu-central-1,27.24,2480.49,Spot,Dept_B,User_4,Running
2023-05-16 07:00:00,RDS,vol-12345678,us-west-2,60.67,1673.77,Reserved,Dept_B,User_5,Running
2023-05-16 08:00:00,RDS,bucket-12345,us-west-2,51.42,3288.45,Reserved,Dept_B,User_2,Running
2023-05-16 12:00:00,VPC,i-12345678,us-west-2,96.31,444.79,Spot,Dept_B,User_3,Terminated
2023-05-16 13:00:00,Lambda,i-12345678,us-east-1,39.61,3011.87,On-Demand,Dept_A,User_5,Running
2023-05-16 14:00:00,RDS,i-87654321,us-west-2,33.84,453.7,On-Demand,Dept_A,User_2,Stopped
2023-05-16 15:00:00,RDS,i-12345678,eu-central-1,19.31,785.4,Spot,Dept_A,User_1,Terminated
2023-05-16 16:00:00,VPC,bucket-12345,us-east-1,18.17,3024.87,Reserved,Dept_A,User_5,Running
2023-05-16 17:00:00,S3,i-12345678,us-east-1,32.17,2220.26,Spot,Dept_C,User_2,Running
2023-05-16 18:00:00,DynamoDB,vol-12345678,us-east-1,98.18,2742.72,On-Demand,Dept_A,User_3,Stopped
2023-05-16 21:00:00,VPC,vol-12345678,us-east-1,8.69,4439.96,Spot,Dept_A,User_5,Stopped
2023-05-16 22:00:00,EC2,i-87654321,ap-southeast-1,27.44,3081.47,Reserved,Dept_B,User_5,Stopped
2023-05-16 23:00:00,DynamoDB,i-87654321,us-west-2,9.33,2448.47,Reserved,Dept_B,User_3,Terminated
2023-05-17 00:00:00,Lambda,vol-12345678,us-east-1,50.88,2296.26,On-Demand,Dept_A,User_2,Stopped
2023-05-17 02:00:00,S3,i-12345678,ap-southeast-1,17.49,2606.74,On-Demand,Dept_C,User_2,Terminated
2023-05-17 07:00:00,Lambda,i-12345678,eu-central-1,92.03,1196.54,On-Demand,Dept_D,User_4,Stopped
2023-05-17 09:00:00,VPC,vol-12345678,us-west-2,59.15,62.65,Reserved,Dept_C,User_5,Terminated
2023-05-17 10:00:00,EC2,i-12345678,us-west-2,88.55,3020.66,Spot,Dept_C,User_5,Running
2023-05-17 11:00:00,DynamoDB,i-87654321,us-west-2,40.28,3861.9,On-Demand,Dept_A,User_4,Stopped
2023-05-17 12:00:00,RDS,bucket-12345,eu-central-1,82.08,851.18,Reserved,Dept_C,User_1,Terminated
2023-05-17 15:00:00,Lambda,bucket-12345,ap-southeast-1,89.26,2562.49,Reserved,Dept_D,User_2,Terminated
2023-05-17 17:00:00,EC2,i-12345678,us-west-2,27.59,2284.82,On-Demand,Dept_B,User_2,Stopped
2023-05-17 19:00:00,DynamoDB,i-12345678,us-west-2,90.08,2272.34,Reserved,Dept_A,User_1,Stopped
2023-05-18 00:00:00,VPC,i-12345678,eu-central-1,28.26,1207.51,Spot,Dept_A,User_1,Terminated
2023-05-18 01:00:00,EC2,bucket-12345,eu-central-1,99.13,2623.94,Spot,Dept_D,User_4,Running
2023-05-18 02:00:00,RDS,i-87654321,ap-southeast-1,33.63,246.93,Spot,Dept_D,User_3,Terminated
2023-05-18 03:00:00,RDS,i-87654321,ap-southeast-1,21.1,1898.25,Reserved,Dept_C,User_1,Running
2023-05-18 04:00:00,EC2,i-87654321,us-west-2,11.1,870.63,Reserved,Dept_B,User_5,Terminated
2023-05-18 05:00:00,Lambda,i-12345678,us-east-1,37.91,111.99,Reserved,Dept_B,User_3,Running
2023-05-18 07:00:00,S3,vol-12345678,us-east-1,23.22,3630.7,Reserved,Dept_D,User_5,Stopped
2023-05-18 10:00:00,DynamoDB,i-87654321,us-west-2,44.1,2010.15,On-Demand,Dept_A,User_2,Terminated
2023-05-18 13:00:00,DynamoDB,vol-12345678,us-east-1,59.82,936.06,Reserved,Dept_A,User_1,Stopped
2023-05-18 15:00:00,VPC,bucket-12345,eu-central-1,59.6,2524.8,On-Demand,Dept_C,User_4,Terminated
2023-05-18 16:00:00,RDS,i-12345678,us-west-2,51.2,1774.44,On-Demand,Dept_B,User_5,Terminated
2023-05-18 17:00:00,VPC,bucket-12345,us-west-2,83.85,3477.65,Reserved,Dept_A,User_1,Running
2023-05-18 19:00:00,RDS,i-87654321,ap-southeast-1,18.21,2551.94,Spot,Dept_A,User_2,Terminated
2023-05-18 20:00:00,EC2,vol-12345678,us-west-2,69.17,2500.88,Reserved,Dept_A,User_4,Stopped
2023-05-18 22:00:00,Lambda,bucket-12345,us-east-1,4.38,4634.88,Reserved,Dept_B,User_1,Terminated
2023-05-18 23:00:00,RDS,vol-12345678,eu-central-1,28.15,3316.5,On-Demand,Dept_C,User_5,Terminated
2023-05-19 00:00:00,DynamoDB,vol-12345678,us-west-2,97.09,1527.21,Spot,Dept_A,User_1,Stopped
2023-05-19 01:00:00,S3,vol-12345678,ap-southeast-1,55.26,3448.21,On-Demand,Dept_A,User_4,Stopped
2023-05-19 02:00:00,Lambda,vol-12345678,us-east-1,26.9,1257.23,Spot,Dept_D,User_1,Stopped
2023-05-19 04:00:00,VPC,vol-12345678,ap-southeast-1,92.03,4111.9,On-Demand,Dept_D,User_2,Terminated
2023-05-19 08:00:00,Lambda,i-87654321,us-east-1,60.48,373.51,Reserved,Dept_D,User_4,Running
2023-05-19 10:00:00,VPC,vol-12345678,us-east-1,42.21,2023.37,Reserved,Dept_B,User_3,Terminated
2023-05-19 11:00:00,VPC,i-87654321,us-west-2,92.83,4651.63,On-Demand,Dept_A,User_2,Running
2023-05-19 13:00:00,RDS,vol-12345678,ap-southeast-1,7.1,4216.74,Reserved,Dept_A,User_4,Terminated
2023-05-19 20:00:00,Lambda,vol-12345678,us-west-2,66.9,1799.93,On-Demand,Dept_D,User_3,Stopped
2023-05-19 21:00:00,RDS,vol-12345678,ap-southeast-1,72.85,2560.22,Spot,Dept_C,User_1,Terminated
2023-05-19 22:00:00,EC2,bucket-12345,ap-southeast-1,94.83,4980.49,Reserved,Dept_A,User_2,Terminated
2023-05-19 23:00:00,EC2,vol-12345678,us-east-1,42.52,3709.37,On-Demand,Dept_C,User_1,Stopped
2023-05-20 00:00:00,VPC,i-12345678,us-west-2,34.32,3072.81,Reserved,Dept_B,User_4,Stopped
2023-05-20 01:00:00,S3,i-87654321,us-east-1,68.42,4139.64,On-Demand,Dept_B,User_2,Stopped
2023-05-20 03:00:00,VPC,bucket-12345,us-east-1,19.23,4750.34,On-Demand,Dept_A,User_5,Running
2023-05-20 06:00:00,VPC,i-12345678,us-west-2,0.74,430.56,Reserved,Dept_D,User_1,Stopped
2023-05-20 07:00:00,Lambda,i-87654321,ap-southeast-1,15.93,1878.79,Spot,Dept_A,User_3,Stopped
2023-05-20 08:00:00,Lambda,i-12345678,us-west-2,97.87,2843.41,Spot,Dept_B,User_3,Stopped
2023-05-20 11:00:00,EC2,bucket-12345,eu-central-1,99.72,4719.83,Spot,Dept_C,User_4,Running
2023-05-20 13:00:00,RDS,bucket-12345,us-east-1,83.82,3004.72,Reserved,Dept_B,User_3,Terminated
2023-05-20 14:00:00,DynamoDB,i-12345678,eu-central-1,21.37,3333.11,On-Demand,Dept_C,User_2,Running
2023-05-20 15:00:00,VPC,bucket-12345,us-west-2,10.63,860.73,On-Demand,Dept_B,User_5,Terminated
2023-05-20 16:00:00,EC2,bucket-12345,ap-southeast-1,51.56,2728.23,Reserved,Dept_C,User_4,Stopped
2023-05-20 17:00:00,Lambda,vol-12345678,us-west-2,77.24,1674.5,On-Demand,Dept_C,User_5,Terminated
2023-05-20 19:00:00,EC2,i-87654321,eu-central-1,63.14,329.8,Spot,Dept_A,User_4,Terminated
2023-05-20 20:00:00,RDS,i-87654321,us-east-1,75.73,3796.19,Reserved,Dept_D,User_2,Running
2023-05-20 21:00:00,Lambda,i-87654321,eu-central-1,22.78,3077.47,Reserved,Dept_B,User_5,Terminated
2023-05-20 23:00:00,VPC,i-87654321,ap-southeast-1,39.27,3426.55,On-Demand,Dept_D,User_5,Stopped
2023-05-21 00:00:00,VPC,i-12345678,us-west-2,7.07,671.99,On-Demand,Dept_A,User_3,Stopped
2023-05-21 01:00:00,DynamoDB,i-12345678,us-east-1,20.29,758.25,On-Demand,Dept_B,User_4,Running
2023-05-21 02:00:00,DynamoDB,i-87654321,us-east-1,79.42,1262.79,On-Demand,Dept_B,User_1,Stopped
2023-05-21 03:00:00,RDS,i-87654321,us-east-1,89.6,1995.8,On-Demand,Dept_A,User_4,Running
2023-05-21 04:00:00,EC2,i-12345678,us-east-1,28.35,4695.91,On-Demand,Dept_C,User_5,Running
2023-05-21 05:00:00,VPC,vol-12345678,us-west-2,19.12,3369.62,On-Demand,Dept_A,User_5,Terminated
2023-05-21 11:00:00,Lambda,i-87654321,us-west-2,34.11,1306.27,Spot,Dept_C,User_1,Terminated
2023-05-21 13:00:00,Lambda,i-12345678,us-east-1,49.96,1808.83,Reserved,Dept_C,User_5,Stopped
2023-05-21 16:00:00,VPC,bucket-12345,us-east-1,23.42,1377.57,On-Demand,Dept_C,User_1,Terminated
2023-05-21 17:00:00,VPC,bucket-12345,us-west-2,66.6,3014.97,On-Demand,Dept_C,User_1,Terminated
2023-05-21 18:00:00,EC2,i-12345678,ap-southeast-1,51.04,1026.52,Spot,Dept_C,User_2,Stopped
2023-05-21 19:00:00,RDS,vol-12345678,us-east-1,30.31,3363.73,Reserved,Dept_B,User_3,Stopped
2023-05-21 21:00:00,RDS,vol-12345678,ap-southeast-1,12.61,114.55,Reserved,Dept_A,User_2,Terminated
2023-05-21 22:00:00,RDS,i-87654321,ap-southeast-1,75.6,4317.54,Reserved,Dept_B,User_3,Stopped
2023-05-21 23:00:00,S3,i-12345678,us-west-2,71.23,1667.56,On-Demand,Dept_C,User_1,Terminated
2023-05-22 00:00:00,EC2,i-12345678,ap-southeast-1,21.73,784.67,Reserved,Dept_B,User_4,Terminated
2023-05-22 01:00:00,DynamoDB,vol-12345678,eu-central-1,60.68,863.96,Reserved,Dept_B,User_3,Terminated
2023-05-22 03:00:00,VPC,vol-12345678,eu-central-1,6.18,3272.33,Reserved,Dept_A,User_4,Terminated
2023-05-22 04:00:00,EC2,i-87654321,us-west-2,27.89,4781.75,Spot,Dept_B,User_1,Running
2023-05-22 06:00:00,VPC,bucket-12345,us-east-1,10.04,3837.83,On-Demand,Dept_B,User_4,Terminated
2023-05-22 07:00:00,EC2,vol-12345678,ap-southeast-1,50.69,2499.35,On-Demand,Dept_B,User_5,Running
2023-05-22 09:00:00,RDS,bucket-12345,us-west-2,30.14,2063.56,On-Demand,Dept_C,User_3,Terminated
2023-05-22 10:00:00,Lambda,i-12345678,us-west-2,26.14,4135.09,On-Demand,Dept_D,User_1,Terminated
2023-05-22 11:00:00,Lambda,i-87654321,us-west-2,89.09,3788.83,On-Demand,Dept_B,User_2,Running
2023-05-22 12:00:00,VPC,bucket-12345,us-west-2,30.55,3392.35,Spot,Dept_A,User_1,Terminated
2023-05-22 13:00:00,S3,vol-12345678,us-east-1,65.18,1648.92,Reserved,Dept_B,User_5,Running
2023-05-22 14:00:00,DynamoDB,bucket-12345,eu-central-1,74.06,3153.74,Spot,Dept_D,User_4,Terminated
2023-05-22 15:00:00,DynamoDB,i-12345678,eu-central-1,78.88,2534.18,Reserved,Dept_B,User_2,Running
2023-05-22 17:00:00,RDS,bucket-12345,ap-southeast-1,80.34,4951.24,Spot,Dept_D,User_5,Stopped
2023-05-22 20:00:00,RDS,bucket-12345,eu-central-1,90.58,3132.53,Spot,Dept_A,User_1,Stopped
2023-05-22 21:00:00,EC2,i-87654321,us-east-1,97.32,3640.19,Spot,Dept_D,User_1,Terminated
2023-05-22 22:00:00,DynamoDB,vol-12345678,us-west-2,77.67,4425.98,Reserved,Dept_D,User_5,Running
2023-05-22 23:00:00,DynamoDB,vol-12345678,ap-southeast-1,19.57,3163.61,Reserved,Dept_A,User_1,Stopped
2023-05-23 00:00:00,EC2,i-12345678,us-east-1,71.01,97.78,Spot,Dept_A,User_3,Stopped
2023-05-23 01:00:00,DynamoDB,i-12345678,eu-central-1,7.61,599.16,Spot,Dept_C,User_2,Stopped
2023-05-23 02:00:00,EC2,i-12345678,us-west-2,31.86,806.62,Spot,Dept_D,User_5,Running
2023-05-23 03:00:00,RDS,i-87654321,ap-southeast-1,11.67,1056.7,Reserved,Dept_B,User_3,Terminated
2023-05-23 04:00:00,Lambda,vol-12345678,eu-central-1,95.0,3998.98,On-Demand,Dept_D,User_3,Terminated
2023-05-23 05:00:00,EC2,i-12345678,ap-southeast-1,33.94,1549.15,Spot,Dept_C,User_4,Stopped
2023-05-23 06:00:00,S3,i-12345678,us-west-2,71.35,1562.16,Reserved,Dept_C,User_2,Terminated
2023-05-23 07:00:00,EC2,bucket-12345,eu-central-1,57.17,3778.06,Spot,Dept_A,User_3,Stopped
2023-05-23 08:00:00,DynamoDB,bucket-12345,us-west-2,10.84,2062.48,Reserved,Dept_D,User_4,Running
2023-05-23 09:00:00,RDS,i-12345678,us-east-1,56.18,323.67,Spot,Dept_B,User_4,Running
2023-05-23 12:00:00,VPC,bucket-12345,us-west-2,7.1,2858.54,Spot,Dept_B,User_5,Running
2023-05-23 13:00:00,EC2,i-87654321,us-west-2,29.63,3898.3,Reserved,Dept_B,User_1,Terminated
2023-05-23 15:00:00,S3,i-12345678,ap-southeast-1,3.53,335.73,Reserved,Dept_D,User_5,Running
2023-05-23 16:00:00,RDS,bucket-12345,ap-southeast-1,20.43,1520.18,Reserved,Dept_D,User_5,Terminated
2023-05-23 17:00:00,DynamoDB,i-87654321,us-east-1,21.95,3262.49,Reserved,Dept_D,User_4,Stopped
2023-05-23 20:00:00,Lambda,i-12345678,ap-southeast-1,60.0,100.94,Reserved,Dept_C,User_4,Terminated
2023-05-24 01:00:00,Lambda,i-87654321,us-east-1,20.15,159.37,Spot,Dept_C,User_3,Terminated
2023-05-24 02:00:00,RDS,vol-12345678,eu-central-1,1.67,3259.44,On-Demand,Dept_C,User_3,Stopped
2023-05-24 04:00:00,RDS,i-12345678,us-west-2,37.0,4689.51,On-Demand,Dept_B,User_4,Terminated
2023-05-24 05:00:00,RDS,bucket-12345,ap-southeast-1,56.48,4510.74,On-Demand,Dept_A,User_3,Stopped
2023-05-24 08:00:00,DynamoDB,i-12345678,us-east-1,7.1,2734.69,Reserved,Dept_B,User_1,Stopped
2023-05-24 12:00:00,S3,i-87654321,us-west-2,11.86,4199.98,Spot,Dept_A,User_3,Stopped
2023-05-24 13:00:00,S3,i-87654321,eu-central-1,94.65,4711.08,Reserved,Dept_B,User_4,Running
2023-05-24 14:00:00,Lambda,i-87654321,us-east-1,86.45,2852.9,Reserved,Dept_B,User_1,Running
2023-05-24 19:00:00,VPC,vol-12345678,us-east-1,60.3,2400.97,Spot,Dept_A,User_5,Terminated
2023-05-24 20:00:00,EC2,vol-12345678,eu-central-1,67.86,3087.05,Spot,Dept_A,User_3,Stopped
2023-05-24 21:00:00,S3,bucket-12345,us-east-1,88.46,2414.62,Spot,Dept_B,User_4,Stopped
2023-05-24 22:00:00,EC2,vol-12345678,us-east-1,76.76,4865.29,Spot,Dept_C,User_3,Stopped
2023-05-25 00:00:00,RDS,i-12345678,us-west-2,82.48,4369.15,Reserved,Dept_C,User_1,Running
2023-05-25 01:00:00,VPC,i-12345678,us-west-2,98.69,502.1,On-Demand,Dept_C,User_5,Terminated
2023-05-25 02:00:00,S3,bucket-12345,ap-southeast-1,30.09,3009.79,Reserved,Dept_C,User_1,Terminated
2023-05-25 03:00:00,Lambda,vol-12345678,us-west-2,11.93,3241.8,Reserved,Dept_B,User_1,Running
2023-05-25 04:00:00,Lambda,vol-12345678,us-west-2,73.17,3861.26,Reserved,Dept_D,User_3,Stopped
2023-05-25 06:00:00,S3,i-12345678,eu-central-1,11.76,986.53,Spot,Dept_C,User_2,Stopped
2023-05-25 08:00:00,EC2,vol-12345678,us-east-1,6.32,1361.17,Reserved,Dept_B,User_3,Terminated
2023-05-25 10:00:00,DynamoDB,i-87654321,us-east-1,94.88,2650.08,Spot,Dept_D,User_5,Running
2023-05-25 12:00:00,Lambda,bucket-12345,ap-southeast-1,41.01,4225.69,Reserved,Dept_A,User_4,Running
2023-05-25 14:00:00,Lambda,i-12345678,us-west-2,13.43,2313.18,Spot,Dept_B,User_3,Running
2023-05-25 15:00:00,DynamoDB,i-12345678,eu-central-1,89.17,443.81,Spot,Dept_C,User_4,Running
2023-05-25 18:00:00,DynamoDB,i-87654321,us-west-2,52.88,2732.46,Spot,Dept_C,User_1,Running
2023-05-25 19:00:00,DynamoDB,vol-12345678,us-west-2,61.64,2979.17,On-Demand,Dept_D,User_4,Stopped
2023-05-25 22:00:00,VPC,bucket-12345,eu-central-1,83.13,4760.75,Reserved,Dept_C,User_2,Stopped
2023-05-25 23:00:00,EC2,vol-12345678,us-west-2,19.24,4700.88,On-Demand,Dept_A,User_2,Stopped
2023-05-26 01:00:00,Lambda,bucket-12345,us-east-1,48.83,4446.27,Spot,Dept_A,User_1,Stopped
2023-05-26 02:00:00,RDS,vol-12345678,ap-southeast-1,90.56,248.75,On-Demand,Dept_A,User_2,Stopped
2023-05-26 03:00:00,RDS,i-12345678,us-east-1,52.13,4245.64,Reserved,Dept_A,User_1,Running
2023-05-26 04:00:00,EC2,bucket-12345,ap-southeast-1,97.75,361.79,On-Demand,Dept_C,User_5,Terminated
2023-05-26 06:00:00,DynamoDB,bucket-12345,us-east-1,59.9,847.23,On-Demand,Dept_D,User_1,Running
2023-05-26 07:00:00,DynamoDB,i-87654321,us-west-2,87.76,1800.87,Spot,Dept_B,User_4,Stopped
2023-05-26 08:00:00,EC2,bucket-12345,us-east-1,99.92,921.33,Reserved,Dept_B,User_3,Running
2023-05-26 11:00:00,Lambda,bucket-12345,eu-central-1,84.53,240.79,Spot,Dept_A,User_3,Stopped
2023-05-26 14:00:00,EC2,i-12345678,ap-southeast-1,21.73,3937.64,On-Demand,Dept_A,User_3,Stopped
2023-05-26 17:00:00,EC2,i-87654321,eu-central-1,64.0,4687.45,On-Demand,Dept_D,User_3,Running
2023-05-26 19:00:00,EC2,i-12345678,ap-southeast-1,38.74,2913.42,Reserved,Dept_C,User_4,Running
2023-05-26 20:00:00,DynamoDB,i-12345678,ap-southeast-1,97.33,4299.62,On-Demand,Dept_A,User_1,Terminated
2023-05-26 22:00:00,Lambda,i-87654321,us-east-1,1.66,250.89,On-Demand,Dept_B,User_1,Running
2023-05-26 23:00:00,EC2,vol-12345678,us-west-2,97.98,3749.4,Spot,Dept_B,User_5,Terminated
2023-05-27 00:00:00,DynamoDB,i-12345678,ap-southeast-1,36.92,1273.32,On-Demand,Dept_C,User_4,Running
2023-05-27 01:00:00,Lambda,bucket-12345,us-east-1,69.57,2371.44,On-Demand,Dept_A,User_5,Terminated
2023-05-27 02:00:00,VPC,i-87654321,us-west-2,71.3,1202.58,On-Demand,Dept_A,User_4,Terminated
2023-05-27 05:00:00,DynamoDB,i-12345678,eu-central-1,28.24,275.59,On-Demand,Dept_C,User_3,Stopped
2023-05-27 06:00:00,VPC,i-87654321,us-west-2,64.39,1167.24,On-Demand,Dept_B,User_4,Running
2023-05-27 07:00:00,DynamoDB,vol-12345678,ap-southeast-1,39.43,948.22,On-Demand,Dept_A,User_2,Stopped
2023-05-27 11:00:00,RDS,i-12345678,us-east-1,46.44,785.82,Spot,Dept_D,User_3,Running
2023-05-27 13:00:00,DynamoDB,vol-12345678,us-west-2,60.8,1516.49,On-Demand,Dept_D,User_5,Running
2023-05-27 16:00:00,DynamoDB,vol-12345678,us-east-1,97.77,3074.25,Reserved,Dept_A,User_1,Terminated
2023-05-27 18:00:00,DynamoDB,vol-12345678,us-east-1,58.96,1731.8,Spot,Dept_D,User_1,Terminated
2023-05-27 20:00:00,RDS,i-87654321,us-east-1,3.73,3369.33,Spot,Dept_D,User_3,Terminated
2023-05-27 21:00:00,S3,bucket-12345,us-west-2,22.53,2812.31,On-Demand,Dept_D,User_4,Terminated
2023-05-27 22:00:00,DynamoDB,vol-12345678,us-east-1,90.56,4258.68,Spot,Dept_D,User_3,Terminated
2023-05-27 23:00:00,EC2,bucket-12345,us-east-1,54.5,1208.43,Spot,Dept_B,User_1,Terminated
2023-05-28 00:00:00,Lambda,bucket-12345,eu-central-1,43.69,201.08,Reserved,Dept_C,User_3,Stopped
2023-05-28 01:00:00,VPC,bucket-12345,eu-central-1,41.61,910.53,Spot,Dept_D,User_4,Stopped
2023-05-28 02:00:00,VPC,vol-12345678,us-east-1,88.83,1717.11,On-Demand,Dept_A,User_4,Stopped
2023-05-28 03:00:00,DynamoDB,bucket-12345,us-west-2,36.77,898.69,On-Demand,Dept_D,User_4,Terminated
2023-05-28 04:00:00,EC2,i-12345678,us-east-1,85.93,418.01,On-Demand,Dept_D,User_5,Terminated
2023-05-28 08:00:00,S3,bucket-12345,us-east-1,82.52,1993.94,Spot,Dept_C,User_1,Stopped
2023-05-28 09:00:00,RDS,i-87654321,ap-southeast-1,73.62,2390.48,Spot,Dept_A,User_2,Running
2023-05-28 11:00:00,EC2,bucket-12345,us-west-2,2.69,1763.86,On-Demand,Dept_B,User_5,Terminated
2023-05-28 15:00:00,Lambda,vol-12345678,eu-central-1,85.66,2268.25,Reserved,Dept_C,User_1,Terminated
2023-05-28 16:00:00,RDS,i-87654321,us-west-2,76.98,2897.8,Spot,Dept_D,User_4,Stopped
2023-05-28 19:00:00,EC2,vol-12345678,us-east-1,90.33,3996.29,Reserved,Dept_A,User_5,Stopped
2023-05-28 21:00:00,S3,i-12345678,us-west-2,53.06,4234.28,On-Demand,Dept_D,User_1,Running
2023-05-28 22:00:00,Lambda,i-12345678,us-west-2,90.14,1274.04,Spot,Dept_C,User_1,Stopped
2023-05-28 23:00:00,EC2,bucket-12345,eu-central-1,63.65,57.38,On-Demand,Dept_C,User_2,Running
2023-05-29 00:00:00,S3,bucket-12345,us-west-2,53.72,3163.63,Reserved,Dept_D,User_3,Stopped
2023-05-29 03:00:00,S3,vol-12345678,us-west-2,87.85,2438.32,On-Demand,Dept_D,User_4,Terminated
2023-05-29 05:00:00,Lambda,vol-12345678,us-east-1,60.39,3148.93,Spot,Dept_A,User_1,Terminated
2023-05-29 07:00:00,DynamoDB,bucket-12345,us-east-1,31.02,856.04,On-Demand,Dept_A,User_3,Stopped
2023-05-29 08:00:00,S3,i-12345678,ap-southeast-1,42.73,2059.99,Spot,Dept_C,User_2,Terminated
2023-05-29 09:00:00,VPC,bucket-12345,us-east-1,41.45,1163.93,On-Demand,Dept_B,User_1,Running
2023-05-29 13:00:00,EC2,i-87654321,us-east-1,58.3,71.31,On-Demand,Dept_B,User_3,Running
2023-05-29 15:00:00,RDS,vol-12345678,eu-central-1,12.25,3085.59,Reserved,Dept_A,User_1,Terminated
2023-05-29 17:00:00,RDS,bucket-12345,us-west-2,91.77,1079.6,Reserved,Dept_D,User_2,Stopped
2023-05-29 19:00:00,Lambda,vol-12345678,us-west-2,89.8,109.71,On-Demand,Dept_B,User_1,Terminated
2023-05-29 20:00:00,DynamoDB,bucket-12345,us-west-2,39.98,2733.68,Reserved,Dept_A,User_3,Stopped
2023-05-29 22:00:00,DynamoDB,vol-12345678,us-east-1,18.64,1138.0,Spot,Dept_B,User_3,Stopped
2023-05-29 23:00:00,VPC,i-87654321,eu-central-1,82.41,2717.64,Reserved,Dept_C,User_2,Running
2023-05-30 01:00:00,VPC,i-12345678,us-west-2,38.71,4434.65,Spot,Dept_A,User_5,Running
